"Paper_ID","TARA-KB:Article_ID","TARA-KB:Study_ID","TARA-KB:OCSI_Set_ID","Artcle-URI","Article-Title","Acupoints-Extracted","Acupoints-Normalized","Acupoints-Mapped","Acupoints-Unmappable","Acupoints_TARA_IDs","Comment for internal use (CORE)","Comment from TEAM-Core","Comment",""
"1388","A-112625-1388","S-112625-1388","O-112625-1388","https://pubmed.ncbi.nlm.nih.gov/12400423.0/","Observation on the Therapeutic Effects of Acupuncture for 60 Cases of Simple Obesity","ST 25, ST 24, ST 26, CV 10, GV 5, LI 11, TE 6, SP 10, ST 32, ST 34, ST 36, ST 40, SP 9, SP 6","ST 25, ST 24, ST 26, CV 10, GV 5, LI 11, TE 6, SP 10, ST 32, ST 34, ST 36, ST 40, SP 9, SP 6","ST 25, ST 24, ST 26, CV 10, GV 5, LI 11, TE 6, SP 10, ST 32, ST 34, ST 36, ST 40, SP 9, SP 6","","TARA:5717468, TARA:1211048, TARA:8646804, TARA:1822260, TARA:1697302, TARA:8923096, TARA:7510801, TARA:8433932, TARA:8826565, TARA:8773594, TARA:6463344, TARA:9531666, TARA:3553465, TARA:4385250","","","",""
"1428","A-112625-1428","S-112625-1428","O-112625-1428","https://pubmed.ncbi.nlm.nih.gov/20088416.0/","Observation on therapeutic effect of acupuncture on hyperemesis gravidarum","BL 11, ST 37, PC 6, SP 4, RN 12, ST 36, BL 20, BL 21, BL 18, LR 3, ST 40, SP 9, KI 6","BL 11, ST 37, PC 6, SP 4, RN 12, ST 36, BL 20, BL 21, BL 18, LR 3, ST 40, SP 9, KI 6","BL 11, ST 37, PC 6, SP 4, CV 12, ST 36, BL 20, BL 21, BL 18, LR 3, ST 40, SP 9, KI 6","","TARA:1985889, TARA:5918799, TARA:4311153, TARA:7407065, TARA:0434959, TARA:6463344, TARA:3283628, TARA:4839095, TARA:9655874, TARA:6499349, TARA:9531666, TARA:3553465, TARA:2108622","","","",""
"1177","A-112625-1177","S-112625-1177","O-112625-1177","uri not found","Observation on therapeutic effect of magnetic acupuncture treatment of simple obesity complicated with hyperlipidemia","ST 40, PC 6","ST 40, PC 6","ST 40, PC 6","","TARA:9531666, TARA:4311153","","","",""
"1765","A-112625-1765","S-112625-1765","O-112625-1765","https://doi.org/10.1007/s11726-012-0561-5","Observation on Therapeutic Effects of Abdominal Acupuncture plus Body Acupuncture for Moderate Depression","CV 12, CV 10, CV 6, CV 4, GB 20, GV 29, PC 6, LR 3, HT 5, BL 15, SP 6, KI 3, BL 20, ST 36, BL 18, BL 23, ST 24, ST 26, Shangfengshidian (Extra)","CV 12, CV 10, CV 6, CV 4, GB 20, GV 29, PC 6, LR 3, HT 5, BL 15, SP 6, KI 3, BL 20, ST 36, BL 18, BL 23, ST 24, ST 26, Shangfengshidian","CV 12, CV 10, CV 6, CV 4, GB 20, PC 6, LR 3, HT 5, BL 15, SP 6, KI 3, BL 20, ST 36, BL 18, BL 23, ST 24, ST 26","GV 29, Shangfengshidian","TARA:0434959, TARA:1822260, TARA:8833337, TARA:9921528, TARA:2324295, TARA:4311153, TARA:6499349, TARA:1282828, TARA:5797983, TARA:4385250, TARA:4362146, TARA:3283628, TARA:6463344, TARA:9655874, TARA:0992296, TARA:1211048, TARA:8646804","","","",""
"1654","A-112625-1654","S-112625-1654","O-112625-1654","https://doi.org/10.1007/s11726-009-0228-z","Observation on Therapeutic Effects of Acupuncture and Tuina in Treatment of Sprains and Strains of Minor Joints at Four Extremities","Not specified","Not specified","","","","","","",""
"1210","A-112625-1210","S-112625-1210","O-112625-1210","https://pubmed.ncbi.nlm.nih.gov/10437209.0/","Observation on therapeutic effects of blood-letting puncture with cupping in acute trigeminal neuralgia","Not specified","Not specified","","","","","","",""
"1306","A-112625-1306","S-112625-1306","O-112625-1306","https://pubmed.ncbi.nlm.nih.gov/17036488.0/","Observation on therapeutic effects of scalp acupuncture analgesia on labor","Not specified","Not specified","","","","","","",""
"1377","A-112625-1377","S-112625-1377","O-112625-1377","https://pubmed.ncbi.nlm.nih.gov/17393617.0/","Observation on Treatment of Dizziness Mainly by Acupuncture","Jiaji C1 C4, Taiyang EX HN 5, Touwei ST 8, Sizhukong TE 23, Shuaigu GB 8, Fengchi GB 20, Taichong LR 3, Taixi KI 3, Sanyinjiao SP 6, Geshu BL 17","Jiaji C1 C4, Taiyang, Touwei, Sizhukong, Shuaigu, Fengchi, Taichong, Taixi, Sanyinjiao, Geshu","Taiyang, ST 8, TE 23, GB 8, GB 20, LR 3, KI 3, SP 6, BL 17","Jiaji C1 C4","TARA:9534465, TARA:9946635, TARA:6752232, TARA:5363236, TARA:2324295, TARA:6499349, TARA:4362146, TARA:4385250, TARA:1124682","","","",""
"1502","A-112625-1502","S-112625-1502","O-112625-1502","https://pubmed.ncbi.nlm.nih.gov/2761282.0/","Observations on clinical therapeutic effect in treating soft tissue injuries by acupuncture, with pain threshold and electromyography as parameters","UB 57, UB 40, UB 23, Ren 6, UB 25, SJ 5, LI 11, LI 14, P 2, LI 16, GB 21, LI 15, LI 9, SI 12","UB 57, UB 40, UB 23, Ren 6, UB 25, SJ 5, LI 11, LI 14, P 2, LI 16, GB 21, LI 15, LI 9, SI 12","BL 57, BL 40, BL 23, CV 6, BL 25, TE 5, LI 11, LI 14, PC 2, LI 16, GB 21, LI 15, LI 9, SI 12","","TARA:4589241, TARA:5290080, TARA:0992296, TARA:8833337, TARA:0906448, TARA:8393005, TARA:8923096, TARA:3744150, TARA:4819578, TARA:1252750, TARA:5389461, TARA:7829474, TARA:0670229, TARA:5888779","","","",""
"1328","A-112625-1328","S-112625-1328","O-112625-1328","uri not found","Observations on the Therapeutic Effects of Acupuncture on Vascular Dementia","HT 7, KI 3, BL 58, SP 3, ST 40, LR 3, GV 20, GB 13, GB 20, GV 14, CV 17, CV 4","HT 7, KI 3, BL 58, SP 3, ST 40, LR 3, GV 20, GB 13, GB 20, GV 14, CV 17, CV 4","HT 7, KI 3, BL 58, SP 3, ST 40, LR 3, GV 20, GB 13, GB 20, GV 14, CV 17, CV 4","","TARA:2442762, TARA:4362146, TARA:5362994, TARA:3003448, TARA:9531666, TARA:6499349, TARA:3386254, TARA:4994509, TARA:2324295, TARA:8452754, TARA:3472408, TARA:9921528","","","",""
"309","A-112625-309","S-112625-309","O-112625-309","https://doi.org/10.1046/j.1468-2982.1990.1003123.x","Oculomotor Disturbances in Patients with Tension Headache Treated with Acupuncture or Physiotherapy","GB 20, GB 21, LI 4","GB 20, GB 21, LI 4","GB 20, GB 21, LI 4","","TARA:2324295, TARA:5389461, TARA:0859695","","","",""
"1016","A-112625-1016","S-112625-1016","O-112625-1016","https://doi.org/10.1136/acupmed-2013-010340","Ondansetron combined with ST36 (Zusanli) acupuncture point injection for postoperative vomiting","ST 36","ST 36","ST 36","","TARA:6463344","","","",""
"1421","A-112625-1421","S-112625-1421","O-112625-1421","https://doi.org/10.1007/s00508-005-0501-1","Oral acupuncture in the therapy of craniomandibular dysfunction syndrome -a randomized controlled trial (RCT)","Maxilla retromolar, Mandible retromolar, Maxilla vestibulum, Mandible vestibulum, LI 4, SI 2, SI 3, Ear, Sternum","Maxilla retromolar, Mandible retromolar, Maxilla vestibulum, Mandible vestibulum, LI 4, SI 2, SI 3, Ear, Sternum","LI 4, SI 2, SI 3","Maxilla retromolar, Mandible retromolar, Maxilla vestibulum, Mandible vestibulum, Ear, Sternum","TARA:0859695, TARA:2777371, TARA:0220496","","","",""
"936","A-112625-936","S-112625-936","O-112625-936","https://doi.org/10.1159/000355435","Overview of Systematic Reviews and Meta-Analyses of Acupuncture for Stroke","Not specified","Not specified","","","","","","",""
"282","A-112625-282","S-112625-282","O-112625-282","https://doi.org/10.1136/acupmed-2014-010592","Overview of the relevant literature on the possible role of acupuncture in treating male sexual dysfunction","CV 4, CV 6, ST 30, BL 23, ST 36, SP 6, KI 3, KI 6","CV 4, CV 6, ST 30, BL 23, ST 36, SP 6, KI 3, KI 6","CV 4, CV 6, ST 30, BL 23, ST 36, SP 6, KI 3, KI 6","","TARA:9921528, TARA:8833337, TARA:9591551, TARA:0992296, TARA:6463344, TARA:4385250, TARA:4362146, TARA:2108622","","","",""
"1574","A-112625-1574","S-112625-1574","O-112625-1574","uri not found","P6 Acupuncture Point Stimulation as an Anti-Emetic Therapy: A Review of the Research Literature","P 6","","","","","","","",""
"389","A-112625-389","S-112625-389","O-112625-389","https://doi.org/10.1186/1472-6882-14-324","Pain and sensory detection threshold response to acupuncture is modulated by coping strategy and acupuncture sensation","ST 36, GB 39","ST 36, GB 39","ST 36, GB 39","","TARA:6463344, TARA:3770332","","","",""
"1266","A-112625-1266","S-112625-1266","O-112625-1266","https://doi.org/10.1016/j.jpag.2007.07.008","Pain in Adolescents and Young Women: Results of a Randomized Sham-Controlled Trial","Not specified","Not specified","","","","","","",""
"751","A-112625-751","S-112625-751","O-112625-751","https://doi.org/10.1590/bjpt-rbf.2014.0066","Pain intensity and cervical range of motion in women with myofascial pain treated with acupuncture and electroacupuncture: a double-blinded, randomized clinical trial","GB 21, GB 20, LI 4, LV 3","GB 21, GB 20, LI 4, LV 3","GB 21, GB 20, LI 4, LR 3","","TARA:5389461, TARA:2324295, TARA:0859695, TARA:6499349","","","",""
"48","A-112625-48","S-112625-48","O-112625-48","https://doi.org/10.1186/1472-6882-14-312","Pain management with acupuncture in osteoarthritis: a systematic review and meta-analysis","ST 34, ST 36, Xiyan, GB 34, SP 9","","","","","","","",""
"31","A-112625-31","S-112625-31","O-112625-31","https://doi.org/10.1016/s1472-6483(10)62025-1","Pain relief during oocyte retrieval — exploring the role of different frequencies of electro-acupuncture","ST 29, LI 4, SP 6, GV 20","ST 29, LI 4, SP 6, GV 20","ST 29, LI 4, SP 6, GV 20","","TARA:5873796, TARA:0859695, TARA:4385250, TARA:3386254","","","",""
"28","A-112625-28","S-112625-28","O-112625-28","https://doi.org/10.1093/humrep/deh229","Pain relief during oocyte retrieval with a new short duration electro-acupuncture techniqueÐan alternative to conventional analgesic methods","Two points in lower abdomen, LI 4, SP 6, GV 20","Two points in lower abdomen, LI 4, SP 6, GV 20","LI 4, SP 6, GV 20","Two points in lower abdomen","TARA:0859695, TARA:4385250, TARA:3386254","","","",""
"1424","A-112625-1424","S-112625-1424","O-112625-1424","https://pubmed.ncbi.nlm.nih.gov/9656896.0/","Pain Threshold Responses to Two Different Modes of Sensory Stimulation in Patients With Orofacial Muscular Pain: Psychologic Considerations","Not specified","Not specified","","","","","","",""
"1743","A-112625-1743","S-112625-1743","O-112625-1743","https://doi.org/10.1089/acm.2014.0186","Paradigms Manual and Electrical Needle Stimulation in Acupuncture Research: Pitfalls and Challenges of Heterogeneity","Not specified","Not specified","","","","","","",""
"498","A-112625-498","S-112625-498","O-112625-498","https://doi.org/10.1097/00000542-200406000-00011","Parental Auricular Acupuncture as an Adjunct for Parental Presence during Induction of Anesthesia","Not specified","Not specified","","","","","","",""
"631","A-112625-631","S-112625-631","O-112625-631","https://doi.org/10.1177/000992280404300406","Parental Perceptions of the Therapeutic Effect from Osteopathic Manipulation or Acupuncture in Children with Spastic Cerebral Palsy","Not specified","Not specified","","","","","","",""
"1830","A-112625-1830","S-112625-1830","O-112625-1830","https://doi.org/10.1002/cncr.28352","Patient-Reported Outcomes in Women With Breast Cancer Enrolled in a Dual-Center, Double-Blind, Randomized Controlled Trial Assessing the Effect of Acupuncture in Reducing Aromatase Inhibitor-Induced Musculoskeletal Symptoms","CV 4, CV 6, CV 12, LI 4, MH 6, GB 34, ST 36, KI 3, BL 65","CV 4, CV 6, CV 12, LI 4, MH 6, GB 34, ST 36, KI 3, BL 65","CV 4, CV 6, CV 12, LI 4, GB 34, ST 36, KI 3, BL 65","MH 6","TARA:9921528, TARA:8833337, TARA:0434959, TARA:0859695, TARA:8758950, TARA:6463344, TARA:4362146, TARA:7430197","","","",""
"117","A-112625-117","S-112625-117","O-112625-117","https://doi.org/10.1001/jama.281.9.818","Percutaneous Electrical Nerve Stimulation for Low Back Pain A Randomized Crossover Study","Not specified","Not specified","","","","","","",""
"1045","A-112625-1045","S-112625-1045","O-112625-1045","https://doi.org/10.1136/aim.2010.002915","Perioperative acupuncture and postoperative acupressure can prevent postoperative vomiting following paediatric tonsillectomy or adenoidectomy: a pragmatic randomised controlled trial","PC 6","PC 6","PC 6","","TARA:4311153","","","",""
"939","A-112625-939","S-112625-939","O-112625-939","https://doi.org/10.1213/01.ane.0000253233.51490.dd","Perioperative Auricular Electroacupuncture Has No Effect on Pain and Analgesic Consumption After Third Molar Tooth Extraction","tooth, shen men, mouth","tooth, shen men, mouth","HT 7","tooth, mouth","TARA:2442762","","","",""
"1387","A-112625-1387","S-112625-1387","O-112625-1387","https://pubmed.ncbi.nlm.nih.gov/14687469.0/","PET imaging of brain function while puncturing the acupoint ST36","ST 36","ST 36","ST 36","","TARA:6463344","","","",""
"1771","A-112625-1771","S-112625-1771","O-112625-1771","https://doi.org/10.1371/journal.pone.0104582","Phantom Acupuncture: Dissociating Somatosensory and Cognitive/Affective Components of Acupuncture Stimulation with a Novel Form of Placebo Acupuncture","PC 6","PC 6","PC 6","","TARA:4311153","","","",""
"510","A-112625-510","S-112625-510","O-112625-510","https://doi.org/10.1155/2016/4683121","Pharmacopuncture in Korea: A Systematic Review and Meta-Analysis of Randomized Controlled Trials","Not specified","Not specified","","","","","","",""
"1767","A-112625-1767","S-112625-1767","O-112625-1767","https://doi.org/10.1097/BOR.0000000000000160","Physical therapies in the management of osteoarthritis: current state of the evidence","Not specified","Not specified","","","","","","",""
"54","A-112625-54","S-112625-54","O-112625-54","https://doi.org/10.1016/j.ctim.2006.04.003","Physician and treatment characteristics in a randomised multicentre trial of acupuncture in patients with osteoarthritis of the knee","ST 34, ST 35, ST 36, SP 9, SP 10, BL 40, KID 10, GB 33, GB 34, LI 8, Heding, Xiyan, SP 4, SP 5, SP 6, SI 6, BL 20, BL 57, BL 58, BL 60, BL 62, KI 3, LR 3, LI 4, GB 31, BL 23, BL 11","ST 34, ST 35, ST 36, SP 9, SP 10, BL 40, KID 10, GB 33, GB 34, LI 8, Heding, Xiyan, SP 4, SP 5, SP 6, SI 6, BL 20, BL 57, BL 58, BL 60, BL 62, KI 3, LR 3, LI 4, GB 31, BL 23, BL 11","ST 34, ST 35, ST 36, SP 9, SP 10, BL 40, KI 10, GB 33, GB 34, LI 8, Heding, Xiyan, SP 4, SP 5, SP 6, SI 6, BL 20, BL 57, BL 58, BL 60, BL 62, KI 3, LR 3, LI 4, GB 31, BL 23, BL 11","","TARA:8773594, TARA:2454652, TARA:6463344, TARA:3553465, TARA:8433932, TARA:5290080, TARA:8716769, TARA:3201959, TARA:8758950, TARA:8455793, TARA:3748376, TARA:0926802, TARA:7407065, TARA:7831710, TARA:4385250, TARA:4125415, TARA:3283628, TARA:4589241, TARA:5362994, TARA:5047947, TARA:1628341, TARA:4362146, TARA:6499349, TARA:0859695, TARA:5264783, TARA:0992296, TARA:1985889","","","",""
"724","A-112625-724","S-112625-724","O-112625-724","https://doi.org/10.1016/j.jpain.2009.08.010","Physician Characteristics and Variation in Treatment Outcomes: Are Better Qualified and Experienced Physicians More Successful in Treating Patients With Chronic Pain With Acupuncture?","Not specified","Not specified","","","","","","",""
"1386","A-112625-1386","S-112625-1386","O-112625-1386","https://doi.org/10.1109/IEMBS.2004.1404015","Physiologic Responses to Acupuncture Point Stimulation: A Pilot Study to Evaluate Methods and Instrumentation","ST 36","ST 36","ST 36","","TARA:6463344","","","",""
"379","A-112625-379","S-112625-379","O-112625-379","https://doi.org/10.1136/acupmed-2012-010280","Physiological changes associated with de qi during electroacupuncture to LI4 and LI11: a randomised, placebo-controlled trial","LI 4, LI 11","LI 4, LI 11","LI 4, LI 11","","TARA:0859695, TARA:8923096","","","",""
"586","A-112625-586","S-112625-586","O-112625-586","https://doi.org/10.1007/s11764-007-0034-x","Pilot study of acupuncture for the treatment of joint symptoms related to adjuvant aromatase inhibitor therapy in postmenopausal breast cancer patients","SJ 5, GB 41, GB 34, LI 4, ST 41, KD 3, shen men, kidney, liver, upper lung, sympathetic, LI 15, SJ 14, SI 10, SJ 4, LI 5, SI 5, SI 3, ba xie, LI 3, Du 3, Du 8, UB 23, GB 30, GB 39, SP 9, SP 10, ST 34","SJ 5, GB 41, GB 34, LI 4, ST 41, KD 3, shen men, kidney, liver, upper lung, sympathetic, LI 15, SJ 14, SI 10, SJ 4, LI 5, SI 5, SI 3, ba xie, LI 3, Du 3, Du 8, UB 23, GB 30, GB 39, SP 9, SP 10, ST 34","TE 5, GB 41, GB 34, LI 4, ST 41, KI 3, HT 7, LI 15, TE 14, SI 10, TE 4, LI 5, SI 5, SI 3, Baxie, LI 3, GV 3, GV 8, BL 23, GB 30, GB 39, SP 9, SP 10, ST 34","kidney, liver, upper lung, sympathetic","TARA:8393005, TARA:3668538, TARA:8758950, TARA:0859695, TARA:6019290, TARA:4362146, TARA:2442762, TARA:7829474, TARA:5894876, TARA:0683404, TARA:1594912, TARA:5677319, TARA:0669306, TARA:0220496, TARA:2491709, TARA:7867167, TARA:8807122, TARA:8093645, TARA:0992296, TARA:9378285, TARA:3770332, TARA:3553465, TARA:8433932, TARA:8773594","","","",""
"1837","A-112625-1837","S-112625-1837","O-112625-1837","https://pubmed.ncbi.nlm.nih.gov/19476729.0/","Pilot, Randomized, Modified, Double Blind, Placebo Controlled Trial of Acupuncture for Cancer Related Fatigue","Ki 3, Sp 6, LI 4, St 36, Ren 6/CV 6","Ki 3, Sp 6, LI 4, St 36, Ren 6/CV 6","KI 3, SP 6, LI 4, ST 36","Ren 6/CV 6","TARA:4362146, TARA:4385250, TARA:0859695, TARA:6463344","","","",""
"709","A-112625-709","S-112625-709","O-112625-709","https://doi.org/10.1136/acupmed-2014-010530","Plasma nesfatin-1 level in obese patients after acupuncture: a randomised controlled trial","CV 12, ST 25, CV 4, ST 36, SP 6, ST 40, SP 9","CV 12, ST 25, CV 4, ST 36, SP 6, ST 40, SP 9","CV 12, ST 25, CV 4, ST 36, SP 6, ST 40, SP 9","","TARA:0434959, TARA:5717468, TARA:9921528, TARA:6463344, TARA:4385250, TARA:9531666, TARA:3553465","","","",""
"1832","A-112625-1832","S-112625-1832","O-112625-1832","https://doi.org/10.1136/acupmed-2014-010689","Postoperative analgesia after low-frequency electroacupuncture as adjunctive treatment in inguinal hernia surgery with abdominal wall mesh reconstruction","SP 6, ST 36, LI 4, PC 6, BL 60, KI 3, Thalamus 26a, Shen-Men 55, Lung 101","SP 6, ST 36, LI 4, PC 6, BL 60, KI 3, Thalamus 26a, Shen-Men 55, Lung 101","SP 6, ST 36, LI 4, PC 6, BL 60, KI 3","Thalamus 26a, Shen-Men 55, Lung 101","TARA:4385250, TARA:6463344, TARA:0859695, TARA:4311153, TARA:5047947, TARA:4362146","","","",""
"1787","A-112625-1787","S-112625-1787","O-112625-1787","https://doi.org/10.1046/j.1365-2044.1998.00516.x","Postoperative nausea and vomiting in arthroscopic day-case surgery: a comparison between desflurane and isoflurane","L 11, Li 1","L 11, Li 1","LU 11, LI 1","","TARA:0831517, TARA:6314936","","","",""
"7","A-112625-7","S-112625-7","O-112625-7","https://doi.org/10.1016/j.pmn.2009.08.001","Postoperative Pain: Acupuncture versus Percutaneous Electrical Nerve Stimulation","SP 6, SP 8","SP 6, SP 8","SP 6, SP 8","","TARA:4385250, TARA:6848518","","","",""
"41","A-112625-41","S-112625-41","O-112625-41","https://doi.org/10.1016/j.pain.2011.11.007","Practice, practitioner, or placebo? A multifactorial, mixed-methods randomized controlled trial of acupuncture","Not specified","Not specified","","","","","","",""
"162","A-112625-162","S-112625-162","O-112625-162","https://doi.org/10.1093/aje/kwj224","Pragmatic Randomized Trial Evaluating the Clinical and Economic Effectiveness of Acupuncture for Chronic Low Back Pain","Not specified","Not specified","","","","","","",""
"1761","A-112625-1761","S-112625-1761","O-112625-1761","https://doi.org/10.1097/ajp.0b013e31827eb511","Predicting Prognostic Factors in a Randomized Controlled Trial of Acupuncture Versus Topiramate Treatment in Patients With Chronic Migraine","Not specified","Not specified","","","","","","",""
"1599","A-112625-1599","S-112625-1599","O-112625-1599","https://pubmed.ncbi.nlm.nih.gov/3788644.0/","Predictive value of MMPI scales on smoking cessation programs outcomes","Not specified","Not specified","","","","","","",""
